adId,Title,Price,Description,Location,URL,Type,days_since,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC,apt_size,Title_length,postal_code,longitude,latitude,District,desc_len
1569871761,chambre dans une colocation de 3,550,"""salut a tous !nous recherchons une troisieme personne pour occuper avec nous ce bel appartement situe dans le village a moins de 2 min de la station berri-uqam, de la saq, du iga, dun econofitness et de beaucoup de bars et restaurants.lappartement a un grand salon avec un mur de brique, un jardin exterieur bien expose, en plus des electros de base, il y a une laveuse / secheuse et surtout le graal : un lave vaisselle !!la chambre que tu occuperais est grande, munie dun grand placard avec lumieres automatiques a linterieur et fenetres. elle nest pas meublee mais on a quelques meubles a vendre si tu as besoinle prix du loyer est de 550 $ environ et de 635 $ toutes charges incluses.on demenage dans lappartement en juillet donc cest pour ca que sur les photos il nest pas meuble, mais on a ce quil faut pour les pieces communes, il te faut juste tes meubles pour ta chambre !a propos de nous :juliette, 26 ans, francaise, est en train de passer son barreau et commencera donc a travailler cette annee en tant quavocate. elle est a lecoute des autres, honnete, tres organisee et toujours prete a partager des moments entre colocs et amis !jeanne, 25 ans, francaise aussi, je travaille dans une maison de casting depuis maintenant 1 an et demi. jai la joie de vivre, beaucoup denergie et jadore egalement passer des moments avec colocs/amis.nous sommes tres propres et matures dans notre vie en coloc. on vit egalement avec un beau chat noir aux grands yeux, tres calin et pas du tout encombrant !nous recherchons quelquun de notre tranche dage qui soit propre et respectueux mais qui aime aussi festoyer.envoie-nous une description de toi assez detaillee, et on te contactera par la suite pour faire plus ample connaissance !""","1228 RUE SAINT-ANDRÉ, H2L3S9, MONTRÉAL, QC",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/chambre-a-louer-dans-un-immense-appart-plateau/1569871761,Room,1,,,na,0.0,,0,0.0,na,32,H2L3S9,-73.5744,45.5252,Centre-Sud South,1770
1569871501,chambre a louer dans un immense appart | plateau,725,"3685 rue mentana, montreal, qc h2l 3r4\nune chambre a louer dans un immense appart entierement renove en 2020 de 8\nchambres, juste a cote du metro sherbrooke, sur la rue paisible mentana, en\nplein plateau, et a deux pas du parc lafontaine (palacio 3).l'appartement vient d'etre renove, la chambre 4 est disponible a 725$. tout est compris dans le loyer :electricite\nair climatise\nchauffage\neau chaude\nwifi\nmenage toutes les deux semaines dans les parties communes\n(salon/sdb/cuisine)\nlaveuse, secheuse, lave-vaisselle\net meme smart tvles colocataires:\nchambre 1 : samir, jeune professionnel francais\nchambre 2 : adam, etudiant canadien\nchambre 3 : taha, jeune professionnel canadien\nchambre 4 : 725$\nchambre 5 : tim, etudiant francais\nchambre 6 : eloise, etudiante francaise\nchambre 7 : romain, etudiant francais\nchambre 8 : felipe, etudiant canadienvisite virtuelle (chambre 4 est dispo):\nhttps://my.matterport.com/show/?m=bnfitbjmv5hle bail peut commencer des maintenant\net peut se terminer le 30 juin 2021 ou le 31 aout 2021. bail renouvelable----------------------------a room available for rent in a huge and fully renovated in 2020 8-bedroom apartment,\nright next to the sherbrooke metro, on peaceful mentana street, in the\nmiddle of the plateau, and close to lafontaine park.the apartment has just been renovated, room 4 is available at 725 $. the rents include everything:\nelectricity\na/c\nheating\nhot water\nwifi\ncleaning every two weeks in the common areas (living room / bathroom /\nkitchen)\nwasher, dryer, dishwasher\nand even smart tvthe roommates:\nbedroom 1 : samir, young professional from france\nbedroom 2 : adam, student from canada\nbedroom 3 : taha, student from canada\nbedroom 4 : $725\nbedroom 5 : benjamin, young professional from france\nbedroom 6 : eloise, student from france\nbedroom 7 : romain, student from france\nbedroom 8 : felipe, student from canadavirtual visit (room 4 available):\nhttps://my.matterport.com/show/?m=bnfitbjmv5hthe lease can start immediately\nand can end on june 30, 2021 or on august 31, 2021. renewable lease.","3685 RUE DE MENTANA, MONTRÉAL, QC H2L 3R4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bedroom-apartment-for-rent/1569871501,apartment,1,1.0, 'Au mois',june,0.0,750.0,0,0.0,na,48,H2L 3R4,-73.5744,45.5252,Centre-Sud South,2127
1565001710,2 bedroom apartment for rent ,1000,* 5023 blvd sources,"5023 BOULEVARD DES SOURCES, PIERREFONDS, QC H8Y 3L3, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-large-central-cote-des-neiges-area/1565001710,apartment,1,0.0, '1 an',july,0.0,850.0,0,0.0,na,29,H8Y 3L3,-73.8162,45.5145,Roxboro,19
1559066776,2 bedroom apartment for rent ,1000,* 5023 blvd sources,"5023 BOULEVARD DES SOURCES, PIERREFONDS, QC H8Y 3L3, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-luxueux-a-louer-luxurious-condo-for-rent/1559066776,apartment,1,1.0, '1 an',july,0.0,1030.0,0,1.0,na,29,H8Y 3L3,-73.8162,45.5145,Roxboro,19
1565642186,3.5  large central cote des neiges area,825,"quiet and spacious apartment located on linton avenue. heating, hot water, fridge and stove are included .close to montreal university, bus, metro and shopping mall. available from 1 july","3025 AVENUE LINTON, MONTRÉAL, QC H3S 1S4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/studio-apt-next-to-merto-villa-maria/1565642186,apartment,4,0.0, '1 an',may,0.0,550.0,0,0.0,na,39,H3S 1S4,-73.6292,45.5155,Côte-des-Neiges North,187
1569139400,condo luxueux a louer / luxurious condo for rent,1600,"""magnifique condo moderne au premier etage disponible maintenant. plancher en bois, deux chambres a coucher, une salle de bain complete plus une salle de bain avec douche attenante a la chambre principale. tres belle luminosite, balcon avec vue degagee.\nair climatise et tous les electromenagers inclus, stationnement interieur disponible, espace de rangement au sous-sol.\nimmeuble de dix etages avec deux ascenseurs, une salle dexercice, un sauna, une salle de cinema et a deux pas des transports en commun & centres commerciaux. a voir !\nloyer: 1650$/mois\nstationnement interieure : 50$/mois\nverification de credit requise. tous les locataires doivent avoir une assurance locataire en vigueur pendant la duree du bail.\n_______________________________________________________________________________\nlarge modern and bright condo on first floor available now. wood floors, two bedrooms one full bathroom also bathroom with shower off master bedroom. very bright with unobstructed view from balcony.\nair conditioned, all major appliances included, indoor parking available and locker in lower level.\nthis ten floor building with two elevators features a gym, sauna, theater room and public transport a few feet away and very close to shopping. a must see!\nrent: $1650/month\nindoor parking: $50/month\ncredit verification required. all tenants must have a tenant insurance in force during the lease period.""","2240 BOULEVARD THIMENS, SAINT-LAURENT, QC H4R 1Z5, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-stunning-condo-with-great-views-in-downtown-lavenue-bldg/1569139400,apartment,5,0.0, '1 an',july,1.0,675.0,0,1.0,condo,48,H4R 1Z5,-73.7309,45.5148,Saint-Laurent Central,1437
1558712348,studio apt next to merto villa maria,625,"""appartement style bachelor (11/2) a n.d.g pour $625 par mois sur un bail annuel disponible maintenant a 5306 brodeur # 8, vraiement a 2 pas du metro villa maria/lecole villa maria et vraiement dans un immeuble propre, tranquille et securitaire avec tres bons voisins.simplement pour vous aider a le trouver, laddress du local sur le coin est 4200 decarie. cet appartement est bien ensoleille, frais peinturee, & les planchers ont ete recemment vernis. le frigidaire & le poele sont inclus. le chauffage, leau chaude, & lelectricite sont inclus. il ya un intercom dans chaque appartement. il y a une nouvelle laveuse & secheuse dans le sous-sol. limmeuble est pres du village monkland, avec ces restaurants & cafes & magasins & epiceries. il y a un parc a lautre cote du rue & un varietes despaces vertes pres de limmeuble.pour faire un rdv pour le voir, veuillez svp appeler john a 514-916-9299. si john nest pas capable a repondre le moment que vous lappeler, il vous repondra bientot sil recoit un message avec votre nom & # de telephone & que vous lappeler pour lappartement 1 1/2 a louer sur l'avenue brodeur.merci.bachelor style apartment (1 1/2) in n.d.g for $625 monthly with a yearly lease available now at 5306 brodeur # 8, genuinely beside villa maria metro/villa maria school and genuinely in a clean, quiet & safe building with very good neighbours.simply to help you to find it, the address of the store on the corner is 4200 decarie. this apartment is bright, freshly painted, & the floors were recently varnished. the fridge & stove are included. the heating, hot water, and electricity are included. there is an intercom in each apartment. there is a new washer & dryer in the basement. the building is near monkland village, with its restaurants & coffee shops & groceries. there is a park across the street, & a variety of green spaces near the building.to make an appointment to see it, please call john at 514-916-9299""","5306 BRODEUR, H4A1H9, MONREAL, QC",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-dans-petite-patrie-rosemont-electro-meubles-possibles/1558712348,apartment,3,0.0, '1 an',june,1.0,700.0,0,0.0,studio,36,H4A1H9,-73.6252,45.4781,Notre-Dame-de-Grâce Northeast,1965
1498791132,3 1/2 stunning condo with great views in downtown- l'avenue bldg,1700,"""large 3 1/2 condo (675 sqf) in downtown montreal - lavenue building - with an amazing clear view over the city.\ncondo is available starting july 1, 2021 and is in immaculate condition located in front of bell center.\nstarbucks and provigo are in the building and accessible from within the building. the building also contains the best amenities in the city, indoor and outdoor swimming pool, sauna/steam room, cinema room, party room, gym, 24 hrs security / concierge.""","1050 RUE DRUMMOND, MONTRÉAL, QC H3C 0G3, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/ahuntsic-3-1-2-plusieurs-appartements-en-renovations-tres-p/1498791132,apartment,21,0.0, '1 an',october,0.0,600.0,1,0.0,condo,64,H3C 0G3,-73.5679,45.503,Griffintown (Includes Île Notre-Dame & Île Sainte-Hélène),473
1546759561,4 1/2  dans petite-patrie-rosemont. electro/meubles possibles,1290,"""disponible 1er juin ou juillet 2021- $1290/mois.\ncharmant 41/2 renove avec beaux planchers en bois de noyer et grandes fenetres -1 chambre fermee avec placard integre- salon double, parfait pour salon et espace bureau a la maison - grand balcon confortable et relaxant-espace de rangement exterieur- situe juste a cote dun parc et de la promenade masson ou vous trouverez toutes les commodites; du supermarche aux charmants cafes-restaurants...- acces rapide et facile a tous les transports en commun- possibilite dinclure les electros et/ou meubles.\nmerci de contacter kurt pfeifer :\nkurt@kpfeifer.com\n514 262-8616----------------------available as of june 1st or july , 2021 at 1290$ montly.\ncharming renovated 4 1/2 with walnut wooden floor and large windows- 1 closed bedroom including a built-in closet- double room, perfect for living room and home office- large front balcony to sit and relax- exterior locker- great location near promenade masson where you will find all accommodations needed such as supermarket, cafes, restaurants...- close by a park- easy and quick access to all public transportation.\npossibility of including appliances and/or furniture.\nplease contact kurt pfeifer :\nkurt@kpfeifer.com\n514 262-8616""","5497 4E AVENUE, MONTRÉAL, QC H1Y 2V5, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/tout-nouveau-condo-apart-4-5-a-louer-lasalle/1546759561,apartment,1,0.0, '1 an',na,0.0,,1,0.0,4 1/2,61,H1Y 2V5,-73.598,45.5525,Rosemont South,1259
1565001710,ahuntsic - 3 1/2  plusieurs appartements en renovations / tres p,870,"3 1/2 frac12; 870$ a 900$ **semi-meuble**\nahuntsic - superbes appartements, tres eclaires, dans un quartier paisible a cinq minutes du metro henri-bourassa et du magnifique parc nature de l'ile-de-la-visitation.\nimmeuble tres bien entretenu et tres securitaire (concierge habitant sur place), appartements renoves, planchers de bois franc, chauffage, eau chaude, refrigerateur et cuisiniere inclus, salle de lavage dans l'immeuble. les nombreux parcs environnants rendent le stationnement dans la rue tres facilement accessible (aucune vignette necessaire).\ncontactez ismail au 514-979-3395.\n******* english below*******\n31/2 870$ a 900$ **semi-furnished**\nahuntsic - superb apartments, very enlightened, in a quiet neighborhood at only five minutes from the henri-bourassa subway station and from the splendid natural park of the island-of-the- visitation.\nbuilding very well taken care of and very secure (janitor living on the premises), renovated apartment, wood floors, heating, hot water, fridge and stove included, laundry room in the building.\nthe numerous surrounding parks make parking on the street very easily accessible (no permit required).\ncontact ismail at 514-979-3395.","2010 BOUL HENRI-BOURASSA E, MONTRÉAL, QC H2B 1S5, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-5-large-central-cote-des-neiges-area/1565001710,apartment,1,0.0, '1 an',july,0.0,850.0,0,0.0,3 1/2,64,H2B 1S5,-73.647,45.5664,Ahuntsic North,1213
1559066776,tout nouveau condo apart 4.5 a louer lasalle,1600,"""brand-new tout nouveau condo appartement a louer/apartment for rent-studio, 3 1/2, 4 1/2, 3.5, 1-2 chambres/bedrooms, vida lasalle, lachine canal, metro angrignon, parc/carrefour angrignon, place newman, shevchenko7697 rue bourdeau, lasalle, qc h8n 2z3decouvrez la premiere phase de la toute nouvelle propriete locative du projet de developpement vida lasalle de mondev, nichee entre les maisons de ville et les condominiums de vida et face au canal de laqueduc. situe a lintersection des deux rues les plus populaires de larrondissement, shevchenko et de la verendrye, vous aurez un acces immediat a toutes vos commodites preferees.inclus : appareils electromenagers en acier inoxydable laveuse et secheusecuisines design avec comptoirs en quartzclimatisation, luminaires, habillage des fenetreseau chaudecet endroit imbattable nest qua un trajet rapide en autobus du metro angrignon, a 15 minutes du centre-ville de montreal, et abrite de multiples ecoles, espaces verts, boutiques et restaurants qui faconnent ce quartier diversifie. cette communaute familiale se trouve a proximite de lieux incontournables tels que le centre commercial carrefour angrignon, la place newman et le theatre desjardins.les studios et les condos dune ou deux chambres a coucher offrent des finitions haut de gamme, de la lumiere naturelle, et les plans detage a aire ouverte tirent le meilleur parti de chaque espace tandis que lentree laveuse/secheuse ajoute un niveau de commodite supplementaire.ne manquez pas cette occasion, car il ny a que 30 unites disponibles!stationnement ($)entreposage ($)faites vite! prenez un rendez-vous avec notre agent de location.svp nous envoyer un courriel pour plus dinformation ou appeler 514-945-4910 pour reserver votre unite.vidalasalle.ca******************discover the first phase of mondevs brand-new rental property of the vida lasalle development project, nestled between vidas townhouses and condominiums and facing the aqueduc canals. located at the intersection of the two most popular streets in the borough, shevchenko and de la verendrye, you will have immediate access to all your favorite amenities. included: stainless steel applianceswasher and dryerdesigner kitchens with quartz countertopsair-conditioning, lighting fixtures, window dressingshot waterthis unbeatable location is only a quick bus ride away from angrignon metro, a mere 15 minutes to downtown montreal, and is home to multiple schools, green spaces, shops, and restaurants that shape this diverse neighborhood. this family-oriented community is close to staple spots such as the carrefour angrignon shopping mall, place newman, and the theatre desjardins.studio, one and two-bedroom condo apartments offer high-end finishes, natural light, and the open concept floor plans make the most of each space while the in-unit washer/dryer add another level of convenience.do not miss out on this opportunity since there are only 30 units available!parking ($)storage ($)hurry & dont delay! book an appointment & lease your new home today.please email us for more details or call 514-945-4910vidalasalle.cales photos utilisees sont faites pour refleter les finitions et la qualite des interieurs, elles peuvent ou non etre representatives du plan detage.the photos used are made to reflect the finishes and the quality of the interiors, they may or may not be representative of the floor plan.""","7697 RUE BOURDEAU, LASALLE, QC, H8N 2Z3",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-luxueux-a-louer-luxurious-condo-for-rent/1559066776,apartment,1,1.0, '1 an',july,0.0,1030.0,0,1.0,condo,44,H8N 2Z3,-73.6084,45.4551,LaSalle Northwest,3441
1554722561,3.5  large central cote des neiges area,825,"quiet and spacious apartment located on linton avenue. heating, hot water, fridge and stove are included .close to montreal university, bus, metro and shopping mall. available from 1 july","3025 AVENUE LINTON, MONTRÉAL, QC H3S 1S4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo-luxueux-tout-inclus-1er-juillet-beaubien-a-rosemont/1554722561,apartment,1,0.0, '1 an',july,0.0,1.0,0,1.0,na,39,H3S 1S4,-73.6292,45.5155,Côte-des-Neiges North,187
1569871448,condo luxueux a louer / luxurious condo for rent,1600,"""magnifique condo moderne au premier etage disponible maintenant. plancher en bois, deux chambres a coucher, une salle de bain complete plus une salle de bain avec douche attenante a la chambre principale. tres belle luminosite, balcon avec vue degagee.\nair climatise et tous les electromenagers inclus, stationnement interieur disponible, espace de rangement au sous-sol.\nimmeuble de dix etages avec deux ascenseurs, une salle dexercice, un sauna, une salle de cinema et a deux pas des transports en commun & centres commerciaux. a voir !\nloyer: 1650$/mois\nstationnement interieure : 50$/mois\nverification de credit requise. tous les locataires doivent avoir une assurance locataire en vigueur pendant la duree du bail.\n_______________________________________________________________________________\nlarge modern and bright condo on first floor available now. wood floors, two bedrooms one full bathroom also bathroom with shower off master bedroom. very bright with unobstructed view from balcony.\nair conditioned, all major appliances included, indoor parking available and locker in lower level.\nthis ten floor building with two elevators features a gym, sauna, theater room and public transport a few feet away and very close to shopping. a must see!\nrent: $1650/month\nindoor parking: $50/month\ncredit verification required. all tenants must have a tenant insurance in force during the lease period.""","2240 BOULEVARD THIMENS, SAINT-LAURENT, QC H4R 1Z5, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/4-chambres-a-louer-immense-appartement-renove/1569871448,Room,1,,,na,0.0,,0,0.0,condo,48,H4R 1Z5,-73.7309,45.5148,Saint-Laurent Central,1437
1569871379,3 1/2 condo luxueux tout inclus 1er juillet beaubien a rosemont,1450,"luxueux logement 3 1/2 disponible a louer. construction recente, situe sur un coin tres lumineux, plafonds de 9 pieds. tout les articles suivants sont inclus a la location : poele, frigo, laveuse & secheuse frontales, lave-vaisselle, micro-onde, climatiseur (thermopompe), internet haute vitesse illimite. terrasse privee et intime. espace de rangement disponible au sous-sol. situe au coin de beaubien est et de l\avenue delorimier, il est possible d\acceder aisement a pied a tous les commerces que vous offre le secteur (""walk score"" ou pointage pour se deplacer a pied de 84!). de multiples pistes cyclables sont egalement accessible (""bike score"" ou pointage pour deplacement en velo de 97!). autobus #18, 445 & 10 au coin de la rue. a 15 minutes a pied du metro d\iberville (jean-talon/louis-hebert), ou par autobus #18 en moins de 5 minutes pour atteindre la station beaubien. si vous avez des questions ou etes interesse a visiter, svp communiquer au 450-623-0497. photos d\un autre logement pour demontrer la qualite et la finition des appartements. merci !luxurious 3 1/2 available for rent. new construction, located on a very bright corner, 9 foot ceilings. all of the following items are included: stove, fridge, front washer & dryer, dishwasher, microwave, air conditioner, unlimited high speed internet. terrace with privacy. storage space available in the basement. located at the corner of beaubien est and avenue delorimier, you can easily access all the shops in the area on foot (""walk score"" or score for getting around 84!). multiple cycle paths are also accessible (""bike score"" or score for bike travel of 97!). bus # 18, 445 & 10 at the corner of the street. 15 minutes walk from d\iberville metro (jean-talon / louis-hebert), or by bus # 18 in less than 5 minutes to reach beaubien station. if you have any questions or are interested in visiting, please call 450-623-0497. photos of another appartment to demonstrate the quality and finish. thank you !","2017 RUE BEAUBIEN E, MONTRÉAL, QC H2G 1M3, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bel-3-1-2/1569871379,apartment,1,1.0, '1 an',july,1.0,600.0,0,0.0,condo,63,H2G 1M3,-73.6061,45.5434,Petite-Patrie Northeast,2009
1569870914,4 chambres a louer | immense appartement | renove |,730,"3685 rue mentana, montreal, qc h2l 3r4\n5 chambres a louer a partir du 1er juin dans un immense appartement entierement renove en\n2020 de 8 chambres, juste a cote du metro sherbrooke, sur la rue paisible\nmentana, en plein plateau, et a deux pas du parc lafontaine.\nl'appartement dispose de 2 salles de bains.\nappartement meuble (palacio 2).le loyer comprend toutes les charges :\n- electricite\n- air climatise\n- chauffage\n- eau chaude\n- wifi\n- menage toutes les deux semaines dans les parties communes\n(salon/sdb/cuisine)\n- laveuse, secheuse, lave-vaisselle\n- et meme smart tvles colocataires :\nchambre 1 : $715\nchambre 2 : louee par maelys, etudiante francaise\nchambre 3 : $740\nchambre 4 : $740\nchambre 5 : $740\nchambre 6 : $740\nchambre 7 : $730\nchambre 8 : louee par celestine, etudiante francaisevisite virtuelle:\nhttps://my.matterport.com/show/?m=aunnv8ceq9ple bail peut commencer le 1er juillet pour 11 ou 12 mois\n----------------------------5 rooms for rent from june 1st in a huge and fully renovated in 2020; 8-bedroom apartment,\nright next to the sherbrooke metro, on peaceful mentana street, in the\nmiddle of the plateau, and close to lafontaine park.\nsome rooms have a private toilet.\nalso, the flat has 2 bathrooms and one room with a shower.\nfurnished apartment (palacio 2)the rents of each room include everything:\nelectricity\na/c\nheating\nhot water\nwifi\ncleaning every two weeks in the common areas (living room / bathroom /\nkitchen)\nwasher, dryer, dishwasher\nand even smart tvthe roommates:\nbedroom 1 (with toilets): rented\nbedroom 2 (with toilets): rented by maelys, french student\nbedroom 3 : $740\nbedroom 4 : $740\nbedroom 5 : $740\nbedroom 6 : $740\nbedroom 7 : $730\nbedroom 8 : rented by celestine, french studentvirtual visit:\nhttps://my.matterport.com/show/?m=aunnv8ceq9pthe lease can start on july 1st for 11 or 12 months","3685 RUE DE MENTANA, MONTRÉAL, QC H2L 3R4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-ville-st-laurent/1569870914,apartment,1,0.0, '1 an',july,1.0,1000.0,0,0.0,na,51,H2L 3R4,-73.5744,45.5252,Centre-Sud South,1905
1569870807,bel 3 1/2,650,bel 3 1/2 sous-sol. beaucoup de lumiere naturelle. entrer laveuse et secheuse. beau quartier calme. parking inclus mais facile a trouver dans la rue. preference pour les non-fumeurs. pas de chiens ni de reptiles autorises. verification de credit et reference necessaires. disponible le premier juillet. 514-688-0754nice basement one bedroom apartment. lots of natural light. has washer and dryer connections. nice quiet neighbourhood. parking included but easy to find on the street. non-smokers preferred. no dogs or reptiles allowed. credit check and reference needed. available first of july.,"8280 AVENUE OCTAVE PELLETIER, MONTRÉAL, QC H1E 1H3, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bath-3-bdr-2-living-rm-large-backyard-cote-des-neiges/1569870807,apartment,1,1.0, '1 an',june,1.0,1700.0,1,1.0,3 1/2,9,H1E 1H3,-73.5729,45.6595,Rivière-Des-Prairies Southwest,606
1569870762,5 1/2 ville st laurent ,1450,"5 1/2 lower duplex for rent. near train station, cote vertu metro, grocery store, pharmacy, elementary schools, and vanier college. included washer and dryer and stove possibility of fridge. call 514 232 8162 for info and appointment.","RUE BARRÉ, MONTRÉAL, QC H4L 4M6, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/st-leonard-petit-3-appartement-recemment-renove-tout-inclus/1569870762,apartment,1,0.0, '1 an',april,1.0,410.0,1,0.0,na,23,H4L 4M6,-73.6974,45.5269,Saint-Laurent Inner Northeast,235
1565374034,"2 bath, 3 bdr, 2 living rm, large backyard, cote-des-neiges",1950,"spacious living area with large private backyard, suitable for work/study from home!\nwalk to the orange line metro station (10 minutes) and buses,\nbus 166 directly to concordia university,\ntwo full bathrooms,\n2+1 bedrooms,\none living room on the main floor with closed door,\none huge family room in the basement(which can be used as a very large closed bedroom 19'5 feet x15 feet),\nspacious kitchen with granite counter top, ceramic floor and a dishwasher hookup,\nlaundry room with washer/dryer in the unit,\nbrand new appliances(stainless steel refrigerator and stove, washer and dryer),\nlarge exclusive backyard,\ndriveway parking and street parking,\nevery room is possibly furnished with bed, desk, chair and closet or unfurnished,\nhigh speed internet included.\nclose to schools, grocery store, highway, shopping mall.$1950/month, utilities are not included\nno smoking indoors\ncredit check and references are required.interested people please contact me: mrent2092 at gmail.comthank you","AVE MCLYNN, MONTREAL, QC H3X 2R4, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveau-sur-le-marche-4-et-demi-chauffe-electros-renove/1565374034,apartment,1,1.0, '1 an',july,0.0,1000.0,0,0.0,na,59,H3X 2R4,-73.6483,45.4915,Hampstead,1003
1569870699,st. leonard petit 3 1/2  appartement/ recemment renove/ tout inclus,900,"""st. leonard- une chambre fermee appartement, tout renove, all inclus & meuble\ndisponibilites immediates ou 1er juillet !\nveuillez contacter ou message texte 514 928-8472\n-prix pour long duree- 900$ par mois\n-prix par mois - 980$ locations temporaires (bail au mois)\n-peut etre loue avec vos propres meubles\n- semi sousol- (corner jean talon & viau)\ntout inclus:\n- chauffage, electricite & eau chaude\n-internet haut debit illimite inclus\n- meubles\n- appareil neufs : refrigerateur, poele avec plaque en ceramique, micro-voies, laveuse et secheus\nlit double (matelas avec housse hypoallergenique), draps et couverture\n-tv, canape lit, commode\nla description\n- concept ouvert moderne avec chambre fermee.\n- cuisine, armoires en bois, avec comptoir en granit\n- salle de bain en ceramique\n-chambre fermee avec grand placard\n-a proximite : lhopital\ncardiologie, mesoneuve a santa cabrini\n-jardin botanic\n- a proximite des services :\n- 5 minutes a pied du centre commercial le boulevard\n- a 2 minutes a pied de iga, farmaprix, maxi, winners, wal-mart, canadian tire.""","7035 RUE BAUNARD, SAINT-LÉONARD, QC H1S 2P6, CANADA",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-for-rent-in-parc-extension-1130/1569870699,apartment,1,1.0, '1 an',july,1.0,950.0,0,0.0,na,63,H1S 2P6,-73.5985,45.5716,Saint-Léonard Southeast,1112
1569870680,nouveau sur le marche. 4 et demi. chauffe + electros . renove. ,1500,"4 et demi. chauffe + electros . renove. stationnement 3 saisons inclu.\nlogement deux chambre nouvellement renovee dans un triplex de la rue wiseman. planchers de bois franc nouvellement sables/vernis. nouvelle cuisine avec cabinets neuf et comptoir en granite + electros neufs: laveuse-secheuse, lave-vaiselle, cuisiniere et frigo inclus. ilot de cuisine. salon avec espace pour tv au mur et un foyer electrique est inclu. rangement au salon avec ""built-in"" bibliotheque. salle de bain avec bain/douche avec nouvelle vanite et toilette. chauffage inclu mais l'electricite est a vos frais.. immeuble strictement non-fumeur et sans animaux. grande terrasse arriere en bois traite. disponible 1 er juillet ou 1er aout pour 12 mois.https://m.youtube.com/watch?v=ypemx0rrw8e&feature=youtu.be","H3N1N9, CANADA",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/appart-renove-100-decembre-2020-1-chambre-metro-sherbrooke/1569870680,Room,1,,,na,0.0,,0,0.0,na,63,H3N1N9,-73.6464,45.5335,Parc-Extension,802
1569870649,4 1/2 for rent in parc extension $1130,1130,"le francais suivra\n4 1/2, 2 bedrooms, and a living room, balcony, backyard, for $1130, appliances included, in parc extension, utilities paid by tenant, call text 5148038383.4 1/2, 2 chambres et un salon, balcon, cour arriere, pour 1130$, electromenagers inclus, dans le prolongement du parc, services publics payes par le locataire, appelez au 5148038383.","8659 AVENUE D'OUTREMONT, MONTRÉAL, QC H3N 2M9, CANADA",https://www.kijiji.ca/v-location-court-terme/ville-de-montreal/short-term-2-bedroom-mcgill-ghetto-plateau-mont-royal/1569870649,Room,1,1.0,,na,0.0,,0,0.0,4 1/2,38,H3N 2M9,-73.6464,45.5335,Parc-Extension,362
