,adId,Title,Price,Description,Location,URL,Type,days_since,Furnished_room,Pets_allowed_room,Parking,Lease_term,moving_date,pets_allowed_apt,size (sq.ft.),furnished_apt,AC
766,1554722561,3.5  large central cote des neiges area,825,"Quiet and spacious apartment located on Linton avenue. Heating, hot water, fridge and stove are included .Close to Montreal university, bus, metro and shopping mall. Available from 1 July","3025 Avenue Linton, Montréal, QC H3S 1S4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-condo-luxueux-tout-inclus-1er-juillet-beaubien-a-rosemont/1554722561,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,1,0,1
767,1569871448,Condo Luxueux à Louer / Luxurious Condo for Rent,1600,"""Magnifique condo moderne au premier étage disponible maintenant. Plancher en bois, Deux chambres à coucher, une salle de bain complète plus une salle de bain avec douche attenante à la chambre principale. Très belle luminosité, balcon avec vue dégagée.\nAir climatisé et tous les électroménagers inclus, stationnement intérieur disponible, espace de rangement au sous-sol.\nImmeuble de dix étages avec deux ascenseurs, une salle dexercice, un sauna, une salle de cinéma et à deux pas des transports en commun & centres commerciaux. À VOIR !\nLoyer: 1650$/mois\nStationnement intérieure : 50$/mois\nVérification de crédit requise. Tous les locataires doivent avoir une assurance locataire en vigueur pendant la durée du bail.\n_______________________________________________________________________________\nLarge modern and bright condo on first floor available now. Wood floors, two bedrooms one full bathroom also bathroom with shower off master bedroom. Very bright with unobstructed view from balcony.\nAir conditioned, all major appliances included, Indoor parking available and locker in lower level.\nThis ten floor building with two elevators features a gym, sauna, theater room and public transport a few feet away and very close to shopping. A MUST SEE!\nRent: $1650/month\nIndoor parking: $50/month\nCredit verification required. All tenants must have a tenant insurance in force during the lease period.""","2240 Boulevard Thimens, Saint-Laurent, QC H4R 1Z5, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/4-chambres-a-louer-immense-appartement-renove/1569871448,Room,1,1,0,-1,,,0,-1,0,0
768,1569871379,3 1/2 condo luxueux tout inclus 1er juillet Beaubien à Rosemont,1450,"Luxueux logement 3 1/2 disponible à louer. Construction récente, situé sur un coin très lumineux, plafonds de 9 pieds. Tout les articles suivants sont inclus à la location : Poêle, frigo, laveuse & sécheuse frontales, lave-vaisselle, micro-onde, climatiseur (thermopompe), Internet haute vitesse illimité. Terrasse privée et intime. Espace de rangement disponible au sous-sol. Situé au coin de Beaubien Est et de l\avenue Delorimier, il est possible d\accéder aisément à pied à tous les commerces que vous offre le secteur (""Walk Score"" ou pointage pour se déplacer à pied de 84!). De multiples pistes cyclables sont également accessible (""Bike score"" ou pointage pour déplacement en vélo de 97!). Autobus #18, 445 & 10 au coin de la rue. À 15 minutes à pied du Métro D\iberville (Jean-Talon/Louis-Hébert), ou par autobus #18 en moins de 5 minutes pour atteindre la station Beaubien. Si vous avez des questions ou êtes intéressé à visiter, svp communiquer au 450-623-0497. Photos d\un autre logement pour démontrer la qualité et la finition des appartements. Merci !Luxurious 3 1/2 available for rent. New construction, located on a very bright corner, 9 foot ceilings. All of the following items are included: Stove, fridge, front washer & dryer, dishwasher, microwave, air conditioner, unlimited high speed Internet. Terrace with privacy. Storage space available in the basement. Located at the corner of Beaubien Est and avenue Delorimier, you can easily access all the shops in the area on foot (""Walk Score"" or score for getting around 84!). Multiple cycle paths are also accessible (""Bike score"" or score for bike travel of 97!). Bus # 18, 445 & 10 at the corner of the street. 15 minutes walk from D\iberville Metro (Jean-Talon / Louis-Hébert), or by bus # 18 in less than 5 minutes to reach Beaubien station. If you have any questions or are interested in visiting, please call 450-623-0497. Photos of another appartment to demonstrate the quality and finish. Thank you !","2017 Rue Beaubien E, Montréal, QC H2G 1M3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/bel-3-1-2/1569871379,apartment,1,-1,-1,1, '1 an',1 juillet 2021,Limité,600,0,0
769,1569870914,4 Chambres à louer | Immense Appartement | Rénové |,730,"3685 Rue Mentana, Montreal, QC H2L 3R4\n5 Chambres à louer à partir du 1er juin dans un immense appartement entièrement rénové en\n2020 de 8 chambres, juste à côté du métro Sherbrooke, sur la rue paisible\nMentana, en plein Plateau, et à deux pas du parc Lafontaine.\nL’appartement dispose de 2 salles de bains.\nAppartement meublé (Palacio 2).Le loyer comprend toutes les charges :\n- électricité\n- Air Climatisé\n- chauffage\n- eau chaude\n- wifi\n- ménage toutes les deux semaines dans les parties communes\n(salon/sdb/cuisine)\n- laveuse, sécheuse, lave-vaisselle\n- et même smart tvLes colocataires :\nChambre 1 : $715\nChambre 2 : louée par Maelys, étudiante française\nChambre 3 : $740\nChambre 4 : $740\nChambre 5 : $740\nChambre 6 : $740\nChambre 7 : $730\nChambre 8 : louée par Célestine, étudiante françaiseVisite virtuelle:\nhttps://my.matterport.com/show/?m=AuNNV8CEq9pLe bail peut commencer le 1er Juillet pour 11 ou 12 mois\n——————————————5 Rooms for rent from June 1st in a huge and fully renovated in 2020; 8-bedroom apartment,\nright next to the Sherbrooke metro, on peaceful Mentana street, in the\nmiddle of the Plateau, and close to Lafontaine Park.\nSome rooms have a private toilet.\nAlso, the flat has 2 bathrooms and one room with a shower.\nFurnished apartment (Palacio 2)The rents of each room include everything:\n✅electricity\n✅A/C\n✅heating\n✅hot water\n✅wifi\n✅cleaning every two weeks in the common areas (living room / bathroom /\nkitchen)\n✅washer, dryer, dishwasher\n✅and even smart tvThe roommates:\nBedroom 1 (with toilets): rented\nBedroom 2 (with toilets): rented by Maelys, French student\nBedroom 3 : $740\nBedroom 4 : $740\nBedroom 5 : $740\nBedroom 6 : $740\nBedroom 7 : $730\nBedroom 8 : rented by Célestine, French studentVirtual Visit:\nhttps://my.matterport.com/show/?m=AuNNV8CEq9pThe lease can start on July 1st for 11 or 12 months","3685 Rue de Mentana, Montréal, QC H2L 3R4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-ville-st-laurent/1569870914,apartment,1,-1,-1,0, '1 an',1 juillet 2021,Limité,1000,0,0
770,1569870807,Bel 3 1/2,650,Bel 3 1/2 sous-sol. Beaucoup de lumière naturelle. Entrer laveuse et sécheuse. Beau quartier calme. Parking inclus mais facile à trouver dans la rue. Préférence pour les non-fumeurs. Pas de chiens ni de reptiles autorisés. Vérification de crédit et référence nécessaires. Disponible le premier juillet. 514-688-0754Nice basement one bedroom apartment. Lots of natural light. Has washer and dryer connections. Nice quiet neighbourhood. Parking included but easy to find on the street. Non-smokers preferred. No dogs or reptiles allowed. Credit check and reference needed. Available first of July.,"8280 Avenue Octave Pelletier, Montréal, QC H1E 1H3, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-bath-3-bdr-2-living-rm-large-backyard-cote-des-neiges/1569870807,apartment,1,-1,-1,1, '1 an',30 juin 2021,Limité,1700,1,1
771,1569870762,5 1/2 Ville St Laurent ,1450,"5 1/2 lower duplex for rent. Near train station, côte vertu metro, grocery store, pharmacy, elementary schools, and Vanier college. Included washer and dryer and stove possibility of fridge. Call 514 232 8162 for info and appointment.","Rue Barré, Montréal, QC H4L 4M6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/st-leonard-petit-3-appartement-recemment-renove-tout-inclus/1569870762,apartment,1,-1,-1,0, '1 an',3 avril 2021,Limité,410,1,0
772,1565374034,"2 Bath, 3 BDR, 2 living rm, large backyard, cote-des-neiges",1950,"Spacious living area with large private backyard, suitable for work/study from home!\nWalk to the Orange line metro station (10 minutes) and buses,\nBus 166 directly to Concordia University,\nTwo full bathrooms,\n2+1 bedrooms,\nOne living room on the main floor with closed door,\none huge family room in the basement(which can be used as a very large closed bedroom 19‘5 feet x15 feet),\nSpacious kitchen with granite counter top, ceramic floor and a dishwasher hookup,\nLaundry room with washer/dryer in the unit,\nBrand new appliances(stainless steel refrigerator and stove, washer and dryer),\nLarge exclusive backyard,\nDriveway parking and street parking,\nEvery room is possibly furnished with bed, desk, chair and closet or unfurnished,\nhigh speed internet included.\nClose to schools, grocery store, highway, shopping mall.$1950/month, utilities are not included\nNo smoking indoors\nCredit check and references are required.Interested people please contact me: mrent2092 AT gmail.comThank you","Ave McLynn, Montreal, QC H3X 2R4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveau-sur-le-marche-4-et-demi-chauffe-electros-renove/1565374034,apartment,1,-1,-1,1, '1 an',1 juillet 2021,0,1000,0,0
773,1569870699,ST. LEONARD PETIT 3½ APPARTEMENT/ RÉCEMMENT RÉNOVÉ/ TOUT INCLUS,900,"""ST. LEONARD- UNE CHAMBRE FERMÉE APPARTEMENT, TOUT RÉNOVE, ALL INCLUS & MEUBLE\nDISPONIBILITÉS IMMÉDIATES OU 1ER JUILLET !\nVEUILLEZ CONTACTER OU MESSAGE TEXTE 514 928-8472\n-PRIX pour LONG DURÉE- 900$ par mois\n-PRIX par mois - 980$ LOCATIONS TEMPORAIRES (bail au mois)\n-PEUT ÊTRE LOUÉ AVEC VOS PROPRES MEUBLES\n- SEMI SOUSOL- (CORNER JEAN TALON & VIAU)\nTOUT INCLUS:\n- CHAUFFAGE, ÉLECTRICITÉ & EAU CHAUDE\n-INTERNET HAUT DÉBIT ILLIMITÉ INCLUS\n- MEUBLES\n- APPAREIL NEUFS : RÉFRIGÉRATEUR, POÊLE AVEC PLAQUE EN CÉRAMIQUE, MICRO-VOIES, LAVEUSE ET SÉCHEUS\nLIT DOUBLE (MATELAS AVEC HOUSSE HYPOALLERGÉNIQUE), DRAPS ET COUVERTURE\n-TV, CANAPÉ LIT, COMMODE\nLA DESCRIPTION\n- CONCEPT OUVERT MODERNE AVEC CHAMBRE FERMEE.\n- CUISINE, ARMOIRES EN BOIS, AVEC COMPTOIR EN GRANIT\n- SALLE DE BAIN EN CÉRAMIQUE\n-CHAMBRE FERMEE AVEC GRAND PLACARD\n-A proximité : Lhôpital\nCardiologie, Mesoneuve à Santa Cabrini\n-Jardin Botanic\n- À proximité des services :\n- 5 minutes à pied du centre commercial Le Boulevard\n- À 2 minutes à pied de IGA, Farmaprix, Maxi, Winners, Wal-Mart, Canadian Tire.""","7035 Rue Baunard, Saint-Léonard, QC H1S 2P6, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-for-rent-in-parc-extension-1130/1569870699,apartment,1,-1,-1,1, '1 an',1 juillet 2021,1,950,0,0
774,1569870680,NOUVEAU sur le marché. 4 et demi. CHAUFFÉ + ELECTROS . Rénové. ,1500,"4 et demi. CHAUFFÉ + ELECTROS . Rénové. Stationnement 3 saisons inclu.\nLogement deux chambre nouvellement rénovée dans un triplex de la rue Wiseman. Planchers de bois franc nouvellement sablés/vernis. Nouvelle cuisine avec cabinets neuf et comptoir en granite + electros neufs: laveuse-sècheuse, lave-vaiselle, cuisinière et frigo inclus. Ilot de cuisine. Salon avec espace pour TV au mur et un foyer électrique est inclu. Rangement au salon avec “built-in” bibliothèque. Salle de bain avec bain/douche avec nouvelle vanité et toilette. Chauffage INCLU mais l’électricité est a vos frais.. Immeuble strictement non-fumeur et sans animaux. Grande terrasse arrière en bois traité. Disponible 1 er juillet ou 1er aout pour 12 mois.https://m.youtube.com/watch?v=yPeMX0rRW8E&feature=youtu.be","H3N1N9, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/appart-renove-100-decembre-2020-1-chambre-metro-sherbrooke/1569870680,Room,1,1,0,-1,,,0,-1,0,0
775,1569870649,4 1/2 for rent in parc extension $1130,1130,"le français suivra\n4 1/2, 2 bedrooms, and a living room, balcony, backyard, for $1130, appliances included, in Parc extension, utilities paid by tenant, call text 5148038383.4 1/2, 2 chambres et un salon, balcon, cour arrière, pour 1130$, électroménagers inclus, dans le prolongement du Parc, services publics payés par le locataire, appelez au 5148038383.","8659 Avenue d'Outremont, Montréal, QC H3N 2M9, Canada",https://www.kijiji.ca/v-location-court-terme/ville-de-montreal/short-term-2-bedroom-mcgill-ghetto-plateau-mont-royal/1569870649,Room,1,1,-1,1,,,0,-1,0,0
776,1569870568,Appart rénové 100% (décembre 2020) 1 chambre - métro Sherbrooke,1050,"""Titre : Appart rénové 100% (décembre 2020) 1 chambre - métro SherbrookeSpacieux appartement de 1 chambre entièrement rénové avec un bel espace à vivre et un salon confortable pour se détendre! Lappartement est idéalement situé, à 6 min à pied de la station de métro Sherbrooke (ligne orange). Il se trouve dans une rue résidentielle mais très proche de la rue Saint Denis qui est lune des avenues les plus animées de la ville regorgeant de bars, restaurants et boutiques. Le supermarché Marché Tradition, à un pâté de maisons, est à seulement 3 minutes à pied de lappartement.Appartement meublé (Palacio 1-4) 25 m2 (269pi2)Le loyer de 1050$/mois comprend :\n✅ électricité\n✅ chauffage\n✅ eau chaude\n✅ wifi\n✅ laveuse, sécheuse dans l’immeuble\n✅ et même une Smart TVVisite virtuelle : https://my.matterport.com/show/?m=2QjMhnUwbYMLe bail peut commencer le 1er juin ou 1er juillet 2021, pour 12 mois renouvelables.——————————————1 bedroom apartment completely renovated with a beautiful living space and a comfortable lounge to relax in! The apartment is ideally located, a 6-minute walk from the Sherbrooke metro station (orange line). It is in a residential street but very close to Rue Saint Denis which is one of the liveliest avenues in the city full of bars, restaurants and shops. The Marché Tradition supermarket, one block away, is just a 3-minute walk from the apartment.Furnished apartment (Palacio 1-4) 25 m2 (269pi2)The rent is 1050$/month and includes :\n✅ electricity\n✅ A/C\n✅ heating\n✅ hot water\n✅ wifi\n✅ washer, dryer, in the building\n✅ and even a Smart TVVirtual Visit : https://my.matterport.com/show/?m=2QjMhnUwbYMThe lease can start on June 1st, 2021 or July 1st 2021, for 12 months, renewable.""","3689 Rue de Mentana, Montréal, QC H2L 3R4, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/superbe-appartement-confortable-hyper-bien-situe-25e-etage/1569870568,apartment,1,-1,-1,0, '1 an',1 juin 2021,1,540,0,0
777,1569870298,Short term 2 bedroom McGill ghetto Plateau Mont-Royal ,1500,Summer sublet 2 bedrooms fully furnished McGill ghetto plateau Mont-Royal\nLiving room with a beautiful skylight\nBalcony with a beautiful view of downtown\nThe kitchen is fully furnished\nWasher dryer in the apartmentmagnifique appartement avec puis de lumière\n2 chambres à coucher\nLa cuisine comprend les électroménager\nLaveuse sécheuse dans l’appartement,"H2X2J8, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/pending-appartement-3-et-demi-tout-inclus-mc-gill-ghetto/1569870298,apartment,1,-1,-1,0, '1 an',3 juin 2021,Limité,1234,0,1
778,1569870193,"Superbe appartement confortable, hyper bien situé, 25e étage.",1415,"Superbe appartement à louer, libre immédiatement, vue imprenable sur la ville, 3 1/2 tout inclus (eau, électricité, chauffage), à sept minutes du Mont-Royal et du métro place des arts. Prix $1415 avec augmentation au premier septembre à $1450. Juin jusqu’à la mi-juillet gratuit. Pleins de commodités et de services dans l’immeuble et à proximité.",", Montréal H2X3P7 QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/500-lasalle-qc-studio-bachelor-for-rent/1569870193,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,300,0,0
779,1569870160,PENDING - Appartement 3 et demi tout inclus MC GILL GHETTO,1087,"""Disponible immédiatement, possibilité de visiter dans la journée.Très grand 3 et demi confortable dans McGill ghetto à 1 minute du Parc Jeanne-Mance et de luniversité, une vraie perle.Lumineux avec très grand balcon et grandes fenêtre, très calme et au 6 ème étage donc très aéré.\nIl est possible dinclure quelques meubles pour le locataire.Très bien placé et proche de tout; luniversité, pharmacies, épiceries, restaurants, bars, salles de spectacle, centre ville etc.\nParfait pour un étudiant ou un professionnel.-Cuisine avec beaucoup de rangement, grand frigo et vrai four\u2028\n-Balcon\n-Eau chaude, Chauffage et Électricité inclus\n-Toilette avec baignoire""","3620 Rue Lorne Crescent, Montréal, QC H2X 2B1, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-lease-transfer-studio-downtown-guy-concordia/1569870160,apartment,1,-1,-1,0, '1 an',1 juillet 2021,1,550,0,0
780,1569870127,"500$ LASALLE QC, STUDIO BACHELOR FOR RENT",500,"500$\nLasalle, studio bachelor for rent\nAppliances included - fridge, stove, washer and dryer\nFreshly painted\nNo petsReferrals required upon request\nSerious inquiries only\nContact Michel if interested",", Lasalle  H8n2a8  QC, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/a-louer-a-outremont-2beds-chauffage-et-eau-chaude-inclus/1569870127,apartment,1,-1,-1,0, '1 an',1 juillet 2021,0,900,0,1
781,1569869859,Cession de bail Lease transfer Studio downtown Guy Concordia,881,"""English Will FollowUn bachelor (suite) 2.5 meublé (mobilier à négocier) au coeur du centre-ville tout près du métro Guy / Concordia. Vous avez la station de métro, rue St Catherine, lUniversité Concordia, lUniversité McGill et de nombreux magasins et de nombreux divertissements à distance de marche.\nTous les meubles que vous voyez sur les photos peuvent être négociés pour être achetés séparément. Cela comprend, mais sans sy limiter, une télévision SMART à écran plat de 40 pouces, un lit queen dans la chambre, des draps et des serviettes, une table basse, des ustensiles de cuisine, etc. le transfert de bail. Vous pouvez vérifier que le prix des nouveaux baux au 2285 Guy St by Akelius pour un bachelor serait supérieur à 1150 $. Vous économisez donc environ 250 $ par mois. Internet illimité vite speed $35/moin\nLes machines à laver et les sèche-linge sont dans le même bâtiment mais dans le sous-sol. Il ny a pas de balcon dans lappartement ni de piscine ni de salle de sport dans limmeuble. Lemplacement est vraiment génial!\nVeuillez noter que la direction de limmeuble (Akelius) doit vous approuver pour laquelle elle a besoin soit de lettres de travail, soit de talons de paie pour les travailleurs et de lettres de lécole et de relevés bancaires pour les étudiants.I am transferring my lease for my furnished (furniture must be negotiated) bachelor suite in the heart of downtown very close to Guy/Concordia metro station. You have the metro station, St Catherine st, Concordia University, McGill University and many shops and many amusements within a walking distance.\nAll furniture that you see in the pictures can be negotiated to be purchased separately. This includes but not limited to 40” flat-screen SMART TV, Queen bed in the bedroom, Linens and towels, coffee table, kitchen utensils, etc. I totally paid $2500 for the furniture last year and the person with highest bid would take the lease transfer. You can check that the price of the new leases in 2285 Guy St by Akelius for a bachelor suite would be above $1,150. So you are saving yourself about $250 per month. (unlimited internet is extra at only $35 per month)\nThe washing machines and dryers are in the same building but in the underground. There is no balcony in the apartment and no pool or gym in the building. The location is really awesome!\nPlease note that the building management (Akelius) must approve you for which they require either work letters, and pay stubs for workers and letters from school and bank statements for students.\nFURNITURE IS NOT INCLUDED AND MUST BE NEGOTIATED SEPARATELY.""","2285 Rue Saint Mathieu, Montréal, QC H3H 2J7, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/4-chambres-avec-terrasse-plateau-mont-royal-tout-inclus/1569869859,Room,1,1,0,-1,,,0,-1,0,0
782,1569869797,À LOUER à OUTREMONT!! 2Beds Chauffage et Eau-Chaude INCLUS!,1715,"""Magnifique unité au coeur d’Outremont et à proximité de tout! Cet appartement est dans un secteur de choix et à proximité des écoles publiques et privées du quartier dOutremont. Cette unité inclus le chauffage, leau-chaude ainsi que les 5 électroménagers!Cette unité est disponible dès MAINTENANT! Localisation idéal dans un secteur de choix. Cet appartement est lidéal pour profiter de la vie urbaine du Mile-End et Outremont de Montreal et profiter de la tranquillité du Centre-ville.Caractéristiques:\n+ 2min du métro dOutremont\n+ Vue sur un parc privé\n+ Unité de coin\n+ Grandes fenestrations permettent luminosité naturelle\n+ Haut plafond 9 à 10pied\n+ Concept à aire ouverte dans le salon et salle à manger\n+ Bâtiment en béton\n+ Chauffage et Eau-chaude inclus!\n+ 5 Électros inclus!\n+ À proximité de Métro/bus/Université et restaurant branchés sur la rue BernardIDÉAL LOCALISATION\n+ Au coeur dOutremont\n+ À proximité des écoles privées primaires et secondaires\n+ Marche Score 100\n+ Vélo score 75 Très pratique pour les tous les déplacements en général\n+ À proximité des parcs du secteur\n+ 2 minutes de marche pour accéder au métro de Mont-Royal\n+ À Proximité de L’Université de Montréal et à un bus de Concordia et McGill\n+À proximité des restos, boulangerie, Resto-Lounge et boutique sur la rue LaurierInclusions: Eau-chaude, chauffage, Refrigerateur, cuisiniere, lave-vaisselle, laveuse et secheuse, micro-ondes et climatiseur(modem.\nExclusions: ÉlectricitéDisponible dès Maintenant!ENGCozy apartment in the heart of Outremont and close to everything! This apartment is in a prime area and close to public and private schools in the Outremont Neibourghoud. This unit includes heating, hot water and outdoor parking. This beautiful 2 bedroom corner apartment is very sunny and 2 minutes from the Outremont metro station. This unit is available NOW! Ideal location in an area of \u200b\u200bchoice. This\napartment is ideal for enjoying the urban life of Montreals Mile-End and Outremont and enjoying the tranquility of downtown.Characteristics:\n+ 2min from the Outremont metro\n+ View of a private park\n+ Corner unit\n+ No vis-à-vis\n+ Large windows allow natural light\n+ High ceiling 10 to 11 feet\n+ Open concept in the living room and dining room\n+ Concrete building\n+ Parking available outside\n+ Close to Metro / bus / University and trendy restaurant on Bernard StreetIDEAL LOCATION\n+ In the heart of Outremont\n+ Close to private primary and secondary schools\n+ Walk Score 100\n+ Bike score 75 Very practical for all trips in general\n+ Close to the sectors parks\n+ 2 minutes walk to access the Mont-Royal metro\n+ Close to the University of Montreal and a bus from Concordia and McGill\n+ Close to restaurants, bakery, Resto-Lounge and boutique on Laurier StreetInclusions: Washer and dryer included as well as dishwasher. Heating and hot water included as well as an outdoor parking.\nExclusions: Electricity as well as the costs associated with the alarm and snow removal system.Available now!Camelia Fathi, Courtier Immobilier\nwww.REALTYinMontreal.com\nInfo@cameliafathi.com\nTelephone: 514 802 8468""","1619 Av. Van Horne, Outremont, QC H2V 1L7, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bdrm-5-1-2-verdome-metro-5-mins-1100-sqt-2-months-free/1569869797,apartment,1,-1,-1,0, '1 an',1 juillet 2021,Limité,1100,1,0
783,1569869443,4 chambres avec Terrasse - Plateau Mont Royal - Tout Inclus -,680,"Title : 4 Bedroom with courtyard - Plateau - Furnished/All IncludedAdresse : 4562 Rue St-Dominique, Montreal, H2T 1T54 Bedrooms for rent, right next to Mont-Royal Park, in the heart of the Plateau\nFurnished apartment (Omega 1)\nAll bedrooms with windows\nSmall courtyard in the back, perfect for the summer timeRoom 1 available from September 1st for $855\nRoom 2 available from September 1st for $765\nRoom 3 available from July 1st for $680\nRoom 4 available from August 1st for $730✅ electricity\n✅ heating\n✅ hot water\n✅ internet\n✅ washer, dryer\n✅ Smart TVVirtual tour here : https://my.matterport.com/show/?m=okaV714DAjhThe lease starts on July 1st, August 1st or September 1st 2021 (ends between April 30th 2022 and June 30th 2022)——————————————————————————————————————4 chambres dans Bel appart, juste à côté du parc Mont-Royal, en plein Plateau\nAppartement meublé (Omega 1).\nToutes les chambres ont des fenêtres.\nPetite cour à l’arrière parfait pour l’été.Chambre 1 dispo le 1er Septembre pour $855\nChambre 2 dispo le 1er septembre pour $765\nChambre 3 dispo le 1er juillet pour $680\nChambre 4 dispo le 1er aout pour $730✅ électricité\n✅ chauffage\n✅ eau chaude\n✅ wifi\n✅ laveuse, sécheuse\n✅ Smart TVVisite virtuelle ici : https://my.matterport.com/show/?m=okaV714DAjhLe bail commence le 1er juillet, 1er août 2021 ou 1er septembre 2021 et se termine entre le 30 avril 2022 et le 30 juin 2022.","4562 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/cession-de-bail-lease-transfer-1-bdr-downtown-guy-concordia/1569869443,apartment,1,-1,-1,0, '1 an',1 juillet 2021,1,650,0,1
784,1569869226,3 bdrm-5 1/2-Verdome Metro 5 mins- 1100 sqt 2 Months free*,1199,"2 Months free* 3 bdrm-5 1/2-Verdome Metro 5 mins- 1100 sqt Jul 1\nVideo tour link: https://drive.google.com/file/d/1x4ar6BNIFUadGZKUhkDlOIwFUux6RjCS/view?usp=sharing\nrent is $1439 10 months + 2 months free\n( = actually you are paying $1199/month)\navailable from July 1, 2021\naddress: 2195 Girouard, Montreal H4A 3C4\nfirst floor of a duplex\n+Like new large open kitchen\n+ Option to buy the on-site furniture and appliance (stove, refrigerator, washer and dryer)\n+4 rooms with windows\n+new bathroom with shower\n+Great location 5min walking distance from metro Vendôme;\n+Supermarket, pharmacies, banks, parks, coffee shops and fast food all within walking distance;\n+Close to Concordia University (bus 24); 105 bus stop\n+No pets No smoking Credit check\nText 514-823-0886 for more info","2195 Av Girouard, Montréal, QC H4A 3C4, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/renovated-studio-plateau-furnished-all-included/1569869226,Room,1,1,0,-1,,,0,-1,0,0
785,1569869180,Cession de bail Lease transfer 1 BDR Downtown Guy Concordia,1087,"""Je voudrais transfère mon bail pour mon appartement meublé (mobilier à négocier) au coeur du centre-ville en face de la station de métro Guy / Concordia. Vous avez la station de métro, rue St Catherine, lUniversité Concordia, lUniversité McGill et de nombreux magasins et de nombreux divertissements à distance de marche. Il y a un Tim Hortons juste en dessous de lédifice.\nTous les meubles que vous voyez sur les photos peuvent être achetés (le prix de location ninclut pas les meubles). Cela comprend, mais sans sy limiter, une télévision SMART à écran plat de 40 pouces, un lit queen dans la chambre, des draps et des serviettes, une table basse, des ustensiles de cuisine, etc. Jai totalement payé 4500 $ pour les meubles lannée dernière et la personne avec loffre la plus élevée pour les meubles prendrait le transfert de bail. Vous pouvez vérifier que le prix des nouveaux baux au 2085 rue Guy par la société Timbercreek pour un 1 chambre serait supérieur à 1 350 $. Vous économisez donc environ 200 $ par mois, ce qui rendra le mobilier presque gratuit si vous restez 2 ans. Internet haute vitesse illimité à seulement 35 $ / mois.\nLes machines à laver et les sèche-linge sont dans le même bâtiment mais dans le sous-sol. Il ny a pas de balcon dans lappartement ni de piscine ni de salle de sport dans limmeuble. Lappartement fait face au bâtiment des affaires de lUniversité Concordia et juste en face du métro. Lemplacement est vraiment génial!\nVeuillez noter que la direction de limmeuble (Hazelview Properties) doit vous approuver pour laquelle elle a besoin soit de lettres de travail, soit de talons de paie pour les travailleurs et de lettres de lécole et de relevés bancaires pour les étudiants. LE MEUBLE NEST PAS INCLUS MAIS PEUT ÊTRE ACHETÉ SÉPARÉMENT.I am transferring my lease for my furnished (furniture must be negotiated) apartment in the heart of downtown in front of from Guy/Concordia metro station. You have the metro station, St Catherine st, Concordia University, McGill University and many shops and many amusements within a walking distance. There is a Tim Hortons right below the building.\nAll furniture that you see in the pictures can be purchased (the rent price does not include the furniture). This includes but not limited to 40” flat-screen SMART TV, Queen bed in the bedroom, Linens and towels, coffee table, kitchen utensils, etc. I totally paid $4500 for the furniture last year and the person with highest bid for the furniture would take the lease transfer. You can check that the price of the new leases in 2085 Guy St by Timbercreek company for a 1 bedroom would be above $1,350. So you are saving yourself about $200 per month which will make the furniture almost free if you stay for 2 years. Unlimited high speed internet at only $35/month.\nThe washing machines and dryers are in the same building but in the underground. There is no balcony in the apartment and no pool or gym in the building. The apartment faces Concordia’s University business building and just in front of the metro. The location is really awesome!\nPlease note that the building management (Hazelview Properties) must approve you for which they require either work letters, and pay stubs for workers and letters from school and bank statements for students. FURNITURE IS NOT INCLUDED BUT CAN BE PURCHASED SEPARATELY.""","2085 Rue Guy, Montréal, QC H3H 2M1, Canada",https://www.kijiji.ca/v-chambres-a-louer-colocataire/ville-de-montreal/belle-chambre-meublee-t-inclus-avec-wifi/1569869180,Room,1,1,-1,-1,,,0,-1,0,0
